gene	expression_in_log2tpm1	is_top_5	pc_low	pc_median	pc_high	pc_outlier	pc_is_filtered	pd_low	pd_median	pd_high	pd_outlier	pc_percentile	parent_sample	sample_id
PCDH8	5.87897051015	top5	-0.789276182652	0.0427840352058	1.31546032429	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
PDK1	5.53044535469	NA	-0.0446376502514	2.74091887474	5.6341753006	NA	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
PNMA3	5.69013769299	top5	-1.80611670017	0.422329545021	3.34208679199	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
POLR3D	6.24716800037	top5	1.76530861855	3.72679638863	5.69053888321	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
PRRT2	6.79285535236	top5	-1.81663167477	1.18911373615	4.56195116043	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
PTPRN	6.71795054335	top5	-1.55954325199	0.433055132627	2.96625781059	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
RABL2B	5.88239850405	top5	2.02338814735	4.02685213089	5.98700046539	NA	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
RCOR2	7.68418756065	top5	-2.61970877647	1.28100180626	5.7155008316	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
RD3	5.88533031548	top5	-0.0850852653384	0.0144976107404	0.141808778048	pc_up	NA	NA	NA	NA	pd_up	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
REEP1	6.12163711829	top5	-2.67232298851	1.16999924183	5.63712644577	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
RGS11	6.08151006812	top5	-2.4727396965	0.903094649315	4.94911432266	pc_up	NA	NA	NA	NA	pd_up	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
RNF44	7.12598165385	top5	2.34615206718	4.58312368393	6.82076787949	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
RNU11	8.03540396994	top5	-4.34514570236	0	7.24190998077	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
RP11-159D12.2	6.03276207381	top5	-0.880999386311	1.89143967628	4.78814935684	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
RP11-488C13.5	5.8101860077	top5	1.09443044662	3.3103449344600002	5.57891702652	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
RP11-603J24.9	5.13010717866	NA	0	0	0	NA	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
RP11-734K23.9	5.33556900556	NA	-1.95905828476	1.89142942429	5.8932595253	NA	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
RP4-765C7.2	7.26350395671	top5	-1.78129398823	0.150686472654	2.9688231945	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
RPL26P19	5.95303237725	top5	-0.583644628525	1.93737339973	4.66375923157	pc_up	NA	NA	NA	NA	pd_up	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
RPS2P5	10.4794165135	top5	3.67399907112	6.94836854935	10.2535123825	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
RTN4RL2	6.09571348425	top5	-1.98777878284	1.94114470482	6.07486724854	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
SNAP25	7.57818396809	top5	-2.92789244652	0.807443857193	5.54905128479	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
SNHG1	8.88310146012	top5	2.85390543938	5.80722379684	8.83274936676	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
SNORA4	3.78972925138	NA	0	0	0	NA	NA	NA	NA	NA	NA	95	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
SNORA43	2.99638874645	NA	-2.90606021881	0	4.84343338013	NA	NA	NA	NA	NA	NA	83	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
SNORD118	1.60880924268	NA	0	0	0	NA	NA	NA	NA	NA	NA	82	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
STAT5B	6.32337006906	top5	2.00302743912	4.23571157455	6.4306769371	NA	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
STK36	7.3447397458	top5	0.888404965401	3.85203814507	6.77971935272	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
TCERG1	6.45729878883	top5	2.67113995552	4.66391038895	6.62499809265	NA	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
THOC5	6.15663931069	top5	2.41357564926	4.10603046417	5.82141256332	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
TMCC2	6.0868262177	top5	-2.10764861107	1.46996092796	5.59942674637	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
UBE2M	8.25365842165	top5	4.69277048111	6.09060764313	7.47995233536	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
USP32P2	5.75141016006	top5	-1.67589747906	0.660012125969	3.49492263794	pc_up	NA	NA	NA	NA	pd_up	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
USP34	6.79363582035	top5	3.48001265526	5.25339221954	6.97566604614	NA	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
ZC3H3	8.68674562445	top5	1.99768018723	3.70046663284	5.45523405075	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est50M_UMEND_seqtk_seed_3541
AC006011.4	5.77214959078	top5	0.945155620575	3.49187254906	6.06726789474	NA	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
ACTL6B	5.91001305342	top5	-0.146622136235	0	0.244370207191	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
AGAP1	6.22438762793	top5	0.598078787327	3.1922044754	5.74118375778	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
AP3B2	7.96607279482	top5	-2.67186665535	1.09767889977	5.28099250793	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
ASIC1	6.35561538276	top5	-2.09151291847	1.3277425766	5.02028369904	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
AUTS2	8.16606263041	top5	0.0471358299255	3.73498058319	7.3076300621	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
CACNA1G	7.22187708108	top5	-0.652032196522	0.12445962429	1.20081102848	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
CAMKV	7.65040556366	top5	-0.446833491325	0.0705247372389	0.783382773399	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
CASC3	6.96659196775	top5	3.18113732338	5.09471035004	7.04341316223	NA	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
CENPBD1P1	5.76155123244	top5	2.71113872528	4.29572343826	5.84110689163	NA	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
CEP95	7.20486454391	top5	2.02138447762	4.22416067123	6.45495510101	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
CHN2	7.09021830165	top5	-1.18266952038	2.32339954376	5.87693500519	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
CNNM3	5.94415566344	top5	1.63465297222	3.78082442284	5.86731624603	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
CNOT10	4.95000174908	NA	2.62191772461	4.20788574219	5.78868198395	NA	NA	NA	NA	NA	NA	89	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
CPNE7	6.48816148994	top5	-2.31282687187	1.53612983227	5.6870675087	pc_up	NA	NA	NA	NA	pd_up	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
DCTN4	6.49553528064	top5	2.44481182098	4.56070709229	6.71742916107	NA	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
DOT1L	5.84523912564	top5	0.475419640541	2.95604324341	5.51332330704	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
DUSP12	5.25587835258	NA	2.39024662971	4.12600851059	5.85807991028	NA	NA	NA	NA	NA	NA	95	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
EBF1	5.78162199787	top5	-1.48632979393	1.39514446259	4.54140758514	pc_up	NA	NA	NA	NA	NA	97	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
ENTHD2	5.83642913116	top5	1.74991893768	3.7824473381	5.80195045471	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
FNDC5	6.87172046232	top5	-1.93235206604	1.02152824402	4.54250669479	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
GABRG2	6.58691482867	top5	-0.146622136235	0	0.244370207191	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
GNB2L1	12.9297577167	top5	8.81206607819	10.7477884293	12.6992731094	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
HLX	6.75702324651	top5	-0.170816302299	2.68710708618	5.70377635956	pc_up	NA	NA	NA	NA	pd_up	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
HSD17B2	5.43362716708	NA	-2.92742300034	0.516128122807	5.03030109406	NA	NA	NA	NA	NA	NA	93	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
ITFG2	5.87332106291	top5	2.67171478271	4.53328132629	6.39691162109	NA	NA	NA	NA	NA	NA	95	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
KANSL3	6.1632974494	top5	2.32190752029	4.08493947983	5.81626272202	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
KCNQ2	7.3429635744	top5	-0.848537743092	0.0977480858564	1.41422963142	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
KIAA0195	7.76844901518	top5	3.2426905632	5.32052850723	7.42500972748	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
KIAA1614	6.12866458654	top5	-1.42859196663	1.2570579052	4.21334266663	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
LMBR1L	6.96208624985	top5	2.41390991211	4.46470212936	6.56583881378	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
LRRC37B	5.25474519763	NA	0.933713972569	3.00898241997	5.18675231934	NA	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
MAN2A2	7.07531869255	top5	1.75441205502	4.35791444778	6.8968963623	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
MARS	7.8245769405	top5	4.39384269714	6.12243938446	7.86489152908	NA	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
MAST1	7.96711095393	top5	-1.84544837475	0.85608112812	4.11489439011	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
MLST8	6.93487029119	top5	3.77081823349	5.35720014572	6.91169595718	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
MSTO1	6.66845955692	top5	2.72094631195	4.68533849716	6.68611812592	NA	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
NDRG1	13.422073967	top5	2.22339391708	6.96334695816	12.0262813568	pc_up	NA	NA	NA	NA	pd_up	100	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
NINL	5.50493813165	NA	-0.325687348843	2.6094481945	5.47097539902	NA	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
NOMO3	7.41531924814	top5	0.899787962437	3.86097598076	6.78873205185	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
NONO	9.55937709053	top5	6.17457342148	7.76085710526	9.37871837616	pc_up	NA	NA	NA	NA	NA	98	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
NPRL3	6.30250184411	top5	2.91400456429	4.66900205612	6.40624094009	NA	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
NRN1	8.32404549864	top5	-2.7390165329	2.36737465858	7.88484477997	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
NUP188	6.55658268982	top5	2.06988954544	4.24186754227	6.37946271896	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
PAN2	7.51127826508	top5	1.59996044636	4.15704631805	6.75966930389	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
PBX3	6.82858081028	top5	0.398498058319	3.55519676208	6.83863019943	NA	NA	NA	NA	NA	pd_up	98	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
PCDH8	5.93569546303	top5	-0.789276182652	0.0427840352058	1.31546032429	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
PDK1	5.58104990095	NA	-0.0446376502514	2.74091887474	5.6341753006	NA	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
PNMA3	5.74443022999	top5	-1.80611670017	0.422329545021	3.34208679199	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
POLR3D	6.22110372537	top5	1.76530861855	3.72679638863	5.69053888321	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
PRRT2	6.79779120048	top5	-1.81663167477	1.18911373615	4.56195116043	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
PTPRN	6.65477921696	top5	-1.55954325199	0.433055132627	2.96625781059	pc_up	NA	NA	NA	NA	NA	96	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
RABL2B	5.91360751182	top5	2.02338814735	4.02685213089	5.98700046539	NA	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
RCOR2	7.69209237543	top5	-2.61970877647	1.28100180626	5.7155008316	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
RD3	5.90592847817	top5	-0.0850852653384	0.0144976107404	0.141808778048	pc_up	NA	NA	NA	NA	pd_up	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
REEP1	6.08725066461	top5	-2.67232298851	1.16999924183	5.63712644577	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
RGS11	6.11977116195	top5	-2.4727396965	0.903094649315	4.94911432266	pc_up	NA	NA	NA	NA	pd_up	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
RNF44	7.16631374789	top5	2.34615206718	4.58312368393	6.82076787949	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
RNU11	7.48647304569	top5	-4.34514570236	0	7.24190998077	pc_up	NA	NA	NA	NA	NA	95	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
RP11-159D12.2	6.04614178164	top5	-0.880999386311	1.89143967628	4.78814935684	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
RP11-488C13.5	5.86468140557	top5	1.09443044662	3.3103449344600002	5.57891702652	pc_up	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
RP11-603J24.9	5.60969587286	NA	0	0	0	NA	NA	NA	NA	NA	NA	99	TH_Eval_016	TH_Eval_016_est20M_UMEND_seqtk_seed_7248
